acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    3.7400001287e-01,   -7.3126226807e+02,   -9.3715661621e+02,    5.2752276611e+02,    2.7119284058e+02,
    3.7700000405e-01,   -3.8927050781e+02,   -5.9216131592e+02,   -3.2523464203e+01,   -2.5210774231e+02,
    3.7900000811e-01,    9.0496854782e+00,   -1.3499801636e+02,   -6.4730218506e+02,   -7.6718566895e+02,
    3.8199999928e-01,    3.7583154297e+02,    3.3482516479e+02,   -1.0197363281e+03,   -1.0031614380e+03,
    3.8400000334e-01,    6.3341290283e+02,    7.1154052734e+02,   -1.0717059326e+03,   -9.1716333008e+02,
    3.8699999452e-01,    6.6042578125e+02,    8.4947595215e+02,   -8.8303582764e+02,   -6.1582482910e+02,
    3.8899999857e-01,    5.0353198242e+02,    7.7199084473e+02,   -5.1553509521e+02,   -1.8217509460e+02,
    3.9199998975e-01,    2.3217913818e+02,    5.2423065186e+02,    3.1182098389e+01,    3.6003564453e+02,
    3.9399999380e-01,   -6.3342151642e+01,    1.9685006714e+02,    6.2621655273e+02,    8.8809228516e+02,
    3.9700001478e-01,   -3.1473861694e+02,   -1.3638272095e+02,    1.0395396729e+03,    1.1883198242e+03,
    3.9899998903e-01,   -4.6802798462e+02,   -3.9339932251e+02,    1.1689182129e+03,    1.1939538574e+03,
    4.0200001001e-01,   -4.2190213013e+02,   -4.4919464111e+02,    1.0461130371e+03,    9.6396905518e+02,
    4.0400001407e-01,   -1.7935777283e+02,   -2.9108914185e+02,    8.9619610596e+02,    7.3241992188e+02,
    4.0700000525e-01,    2.2849197388e+02,    6.2387641907e+01,    8.6423638916e+02,    6.5266314697e+02,
    4.0900000930e-01,    7.0266485596e+02,    5.1499560547e+02,    9.3294317627e+02,    7.0872857666e+02,
    4.1200000048e-01,    1.1557371826e+03,    9.8802343750e+02,    1.0100904541e+03,    8.1900549316e+02,
    4.1400000453e-01,    1.5329107666e+03,    1.4213752441e+03,    9.8479833984e+02,    8.6858789062e+02,
    4.1699999571e-01,    1.7547756348e+03,    1.7288200684e+03,    8.3332769775e+02,    8.2400347900e+02,
    4.1899999976e-01,    1.8028411865e+03,    1.8703668213e+03,    6.5009155273e+02,    7.5147125244e+02,
    4.2199999094e-01,    1.6269915771e+03,    1.7708327637e+03,    5.5629095459e+02,    7.3864477539e+02,
    4.2399999499e-01,    1.2567043457e+03,    1.4430396729e+03,    5.3108410645e+02,    7.4882116699e+02,
    4.2699998617e-01,    7.7405413818e+02,    9.4880157471e+02,    5.5140191650e+02,    7.4159039307e+02,
    4.2899999022e-01,    3.0943899536e+02,    4.2290454102e+02,    6.1545495605e+02,    7.2481512451e+02,
    4.3200001121e-01,   -2.4818319321e+01,   -5.0681996346e+00,    6.3767004395e+02,    6.3795916748e+02,
