acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    5.4900002480e-01,    1.7388013916e+03,    1.7664034424e+03,    9.8789190674e+02,    9.4934332275e+02,
    5.5199998617e-01,    3.0891774902e+03,    3.0318969727e+03,    1.4459978027e+03,    1.4803248291e+03,
    5.5400002003e-01,    3.7579377441e+03,    3.6395651855e+03,    1.7211390381e+03,    1.8156436768e+03,
    5.5699998140e-01,    3.4444782715e+03,    3.3053156738e+03,    1.3908117676e+03,    1.5141307373e+03,
    5.5900001526e-01,    2.2847255859e+03,    2.1640390625e+03,    4.9057086182e+02,    6.0747009277e+02,
    5.6199997663e-01,    4.5897467041e+02,    3.9354177856e+02,   -6.3803637695e+02,   -5.6232482910e+02,
    5.6400001049e-01,   -1.5299252930e+03,   -1.5233022461e+03,   -1.5257562256e+03,   -1.5089908447e+03,
    5.6699997187e-01,   -2.9750107422e+03,   -2.9044123535e+03,   -1.8929489746e+03,   -1.9352801514e+03,
    5.6900000572e-01,   -3.5808210449e+03,   -3.4700583496e+03,   -1.7556971436e+03,   -1.8433267822e+03,
    5.7200002670e-01,   -3.4410778809e+03,   -3.3190764160e+03,   -1.2065985107e+03,   -1.3179145508e+03,
    5.7400000095e-01,   -3.1200869141e+03,   -3.0052172852e+03,   -4.9718731689e+02,   -6.1242687988e+02,
    5.7700002193e-01,   -2.9753281250e+03,   -2.8811208496e+03,    1.4953102112e+02,    5.2027584076e+01,
    5.7899999619e-01,   -2.9819523926e+03,   -2.9188537598e+03,    6.2238928223e+02,    5.6148944092e+02,
    5.8200001717e-01,   -2.8723400879e+03,   -2.8528986816e+03,    8.7236425781e+02,    8.6656579590e+02,
    5.8399999142e-01,   -2.4926240234e+03,   -2.5219479980e+03,    9.2385137939e+02,    9.7856451416e+02,
    5.8700001240e-01,   -1.8861859131e+03,   -1.9544337158e+03,    7.6528283691e+02,    8.6658197021e+02,
