acc                                                         
time,z_velocity @ 7661001,z_velocity @ 7661002,z_velocity @ 7661003,z_velocity @ 7661004,
    5.9399998188e-01,   -7.0437912941e+00,   -7.6170678139e+00,    5.9026412964e+00,    6.5693521500e+00,
    5.9700000286e-01,   -3.7797544003e+00,   -4.4331455231e+00,    6.1166558266e+00,    6.8000273705e+00,
    5.9899997711e-01,   -1.9444521666e+00,   -2.5903301239e+00,    6.5790491104e+00,    7.2234492302e+00,
    6.0199999809e-01,   -1.5808029175e+00,   -2.1331706047e+00,    8.5737104416e+00,    9.1392574310e+00,
    6.0399997234e-01,   -3.5701401234e+00,   -4.0205211639e+00,    1.0817031860e+01,    1.1343002319e+01,
    6.0699999332e-01,   -9.5010452271e+00,   -9.7815198898e+00,    1.4505272865e+01,    1.5008327484e+01,
    6.0900002718e-01,   -1.4390811920e+01,   -1.4575686455e+01,    1.6087982178e+01,    1.6592327118e+01,
    6.1199998856e-01,   -2.0902385712e+01,   -2.1008672714e+01,    1.5316191673e+01,    1.5816044807e+01,
    6.1400002241e-01,   -2.3551765442e+01,   -2.3657625198e+01,    1.2051023483e+01,    1.2522624016e+01,
    6.1699998379e-01,   -2.4100324631e+01,   -2.4267454147e+01,    3.1809985638e+00,    3.5476748943e+00,
    6.1900001764e-01,   -2.2489475250e+01,   -2.2711154938e+01,   -4.5913119316e+00,   -4.3420848846e+00,
    6.2199997902e-01,   -1.8996334076e+01,   -1.9256280899e+01,   -1.6943647385e+01,   -1.6932518005e+01,
    6.2400001287e-01,   -1.7470151901e+01,   -1.7691207886e+01,   -2.4348531723e+01,   -2.4522830963e+01,
    6.2699997425e-01,   -1.8653791428e+01,   -1.8688880920e+01,   -3.2515232086e+01,   -3.2971515656e+01,
    6.2900000811e-01,   -2.2447683334e+01,   -2.2282646179e+01,   -3.5397319794e+01,   -3.6016132355e+01,
    6.3200002909e-01,   -3.1661766052e+01,   -3.1159900665e+01,   -3.5811428070e+01,   -3.6579574585e+01,
    6.3400000334e-01,   -3.8534671783e+01,   -3.7854637146e+01,   -3.3953346252e+01,   -3.4724761963e+01,
    6.3700002432e-01,   -4.6635177612e+01,   -4.5875740051e+01,   -2.9455213547e+01,   -3.0050003052e+01,
    6.3899999857e-01,   -4.9004524231e+01,   -4.8360298157e+01,   -2.6169656754e+01,   -2.6522155762e+01,
    6.4200001955e-01,   -4.6675796509e+01,   -4.6455718994e+01,   -2.1837314606e+01,   -2.1678045273e+01,
    6.4399999380e-01,   -4.1490230560e+01,   -4.1672824860e+01,   -1.9572446823e+01,   -1.9019680023e+01,
    6.4700001478e-01,   -3.0526296616e+01,   -3.1349508286e+01,   -1.6901252747e+01,   -1.5785815239e+01,
    6.4899998903e-01,   -2.3097906113e+01,   -2.4274095535e+01,   -1.5352217674e+01,   -1.3946510315e+01,
    6.5200001001e-01,   -1.5232466698e+01,   -1.6681674957e+01,   -1.2723276138e+01,   -1.1102499008e+01,
    6.5399998426e-01,   -1.3639718056e+01,   -1.5050842285e+01,   -1.0379923820e+01,   -8.7933797836e+00,
    6.5700000525e-01,   -1.7033761978e+01,   -1.8072351456e+01,   -5.6007590294e+00,   -4.3247699738e+00,
    6.5899997950e-01,   -2.1733503342e+01,   -2.2384929657e+01,   -1.7521064281e+00,   -8.1503051519e-01,
    6.6200000048e-01,   -2.7883277893e+01,   -2.7942922592e+01,    3.9714531898e+00,    4.3196344376e+00,
    6.6399997473e-01,   -2.8839082718e+01,   -2.8611391068e+01,    7.0972385406e+00,    7.0796976089e+00,
    6.6699999571e-01,   -2.5288019180e+01,   -2.4881160736e+01,    1.0342369080e+01,    9.9389429092e+00,
    6.6900002956e-01,   -2.1288955688e+01,   -2.0920536041e+01,    1.1539933205e+01,    1.1030904770e+01,
    6.7199999094e-01,   -1.4269359589e+01,   -1.4146228790e+01,    1.1366481781e+01,    1.0928935051e+01,
    6.7400002480e-01,   -7.9576592445e+00,   -8.0940208435e+00,    9.3199052811e+00,    9.0410661697e+00,
    6.7699998617e-01,    4.1429443359e+00,    3.5877478123e+00,    3.3886985779e+00,    3.3927900791e+00,
    6.7900002003e-01,    1.1693871498e+01,    1.0953482628e+01,   -1.5251525640e+00,   -1.3830918074e+00,
    6.8199998140e-01,    1.8583604813e+01,    1.7860343933e+01,   -8.2069520950e+00,   -8.0417890549e+00,
    6.8400001526e-01,    2.0663074493e+01,    2.0154663086e+01,   -1.1424614906e+01,   -1.1396095276e+01,
    6.8699997663e-01,    2.3432083130e+01,    2.3446020126e+01,   -1.3994524956e+01,   -1.4378460884e+01,
    6.8900001049e-01,    2.5977302551e+01,    2.6397325516e+01,   -1.4056690216e+01,   -1.4801110268e+01,
    6.9199997187e-01,    2.9324903488e+01,    3.0337827682e+01,   -1.1511249542e+01,   -1.2791614532e+01,
    6.9400000572e-01,    2.9890697479e+01,    3.1233133316e+01,   -8.1406545639e+00,   -9.6879692078e+00,
    6.9700002670e-01,    2.8057321548e+01,    2.9689620972e+01,   -1.6733051538e+00,   -3.3649559021e+00,
    6.9900000095e-01,    2.5526550293e+01,    2.7174880981e+01,    2.6100578308e+00,    1.0257952213e+00,
    7.0200002193e-01,    2.0856653214e+01,    2.2262033463e+01,    7.1646008492e+00,    6.0129685402e+00,
    7.0399999619e-01,    1.8229181290e+01,    1.9328571320e+01,    8.0481195450e+00,    7.2969317436e+00,
    7.0700001717e-01,    1.7035114288e+01,    1.7560266495e+01,    5.5154113770e+00,    5.3709025383e+00,
    7.0899999142e-01,    1.8477550507e+01,    1.8621538162e+01,    1.6718456745e+00,    1.8434634209e+00,
    7.1200001240e-01,    2.2551698685e+01,    2.2267633438e+01,   -5.1937446594e+00,   -4.7843251228e+00,
    7.1399998665e-01,    2.4911794662e+01,    2.4499130249e+01,   -8.8986940384e+00,   -8.5029335022e+00,
    7.1700000763e-01,    2.5503923416e+01,    2.5162363052e+01,   -1.0919355392e+01,   -1.0753635406e+01,
    7.1899998188e-01,    2.3063800812e+01,    2.2918872833e+01,   -9.2273387909e+00,   -9.2957038879e+00,
    7.2200000286e-01,    1.5020415306e+01,    1.5291390419e+01,   -2.3466539383e+00,   -2.7681963444e+00,
    7.2399997711e-01,    7.3913230896e+00,    7.9424986839e+00,    4.2341928482e+00,    3.6399493217e+00,
    7.2699999809e-01,   -5.0909099579e+00,   -4.2504076958e+00,    1.4611826897e+01,    1.3929470062e+01,
    7.2899997234e-01,   -1.2348084450e+01,   -1.1463582039e+01,    2.0293130875e+01,    1.9683851242e+01,
    7.3199999332e-01,   -1.8709234238e+01,   -1.8031810760e+01,    2.4824176788e+01,    2.4503677368e+01,
    7.3400002718e-01,   -1.8877834320e+01,   -1.8503732681e+01,    2.4542474747e+01,    2.4494071960e+01,
    7.3699998856e-01,   -1.3759763718e+01,   -1.3970049858e+01,    1.9637628555e+01,    2.0016481400e+01,
    7.3900002241e-01,   -8.5774850845e+00,   -9.1599187851e+00,    1.4460329056e+01,    1.5073609352e+01,
    7.4199998379e-01,   -1.8055583239e+00,   -2.7525835037e+00,    6.4897127151e+00,    7.2956581116e+00,
    7.4400001764e-01,    7.6931107044e-01,   -2.3740021884e-01,    2.4994051456e+00,    3.3054370880e+00,
    7.4699997902e-01,    1.3417167664e+00,    5.2146160603e-01,    1.2865729630e-01,    7.5434440374e-01,
    7.4900001287e-01,   -1.4033648372e-01,   -6.9319313765e-01,    1.2190655470e+00,    1.6357545853e+00,
    7.5199997425e-01,   -4.1098618507e+00,   -4.1592803001e+00,    5.8709268570e+00,    5.9154958725e+00,
    7.5400000811e-01,   -6.8337721825e+00,   -6.5599799156e+00,    9.7093582153e+00,    9.5136117935e+00,
    7.5700002909e-01,   -8.8922843933e+00,   -8.2819013596e+00,    1.3989583969e+01,    1.3517205238e+01,
    7.5900000334e-01,   -8.1852312088e+00,   -7.4955573082e+00,    1.4685760498e+01,    1.4115225792e+01,
    7.6200002432e-01,   -4.3505344391e+00,   -3.7659432888e+00,    1.1916527748e+01,    1.1354632378e+01,
    7.6399999857e-01,   -8.6149871349e-01,   -4.6184113622e-01,    8.0759716034e+00,    7.6216783524e+00,
    7.6700001955e-01,    3.7936184406e+00,    3.8421669006e+00,    1.1841512918e+00,    1.0076134205e+00,
    7.6899999380e-01,    5.3629770279e+00,    5.1938500404e+00,   -2.9292895794e+00,   -2.8798797131e+00,
    7.7200001478e-01,    4.3476290703e+00,    3.9656233788e+00,   -6.9154801369e+00,   -6.5442752838e+00,
    7.7399998903e-01,    1.6287570000e+00,    1.2029415369e+00,   -7.9252958298e+00,   -7.3942084312e+00,
    7.7700001001e-01,   -4.0408496857e+00,   -4.4037361145e+00,   -7.7079033852e+00,   -7.0661373138e+00,
    7.7899998426e-01,   -7.7147059441e+00,   -7.9867014885e+00,   -7.1802282333e+00,   -6.5545663834e+00,
    7.8200000525e-01,   -1.1589608192e+01,   -1.1726453781e+01,   -7.0551061630e+00,   -6.5555982590e+00,
    7.8399997950e-01,   -1.2766263008e+01,   -1.2849774361e+01,   -7.8682227135e+00,   -7.4858603477e+00,
    7.8700000048e-01,   -1.2796700478e+01,   -1.2888172150e+01,   -1.0595131874e+01,   -1.0370601654e+01,
    7.8899997473e-01,   -1.2193690300e+01,   -1.2350804329e+01,   -1.3205592155e+01,   -1.3040195465e+01,
    7.9199999571e-01,   -1.1215954781e+01,   -1.1542855263e+01,   -1.7665004730e+01,   -1.7484619141e+01,
    7.9400002956e-01,   -1.0801178932e+01,   -1.1268521309e+01,   -2.0575067520e+01,   -2.0315084457e+01,
    7.9699999094e-01,   -1.0834607124e+01,   -1.1504270554e+01,   -2.4093235016e+01,   -2.3644626617e+01,
    7.9900002480e-01,   -1.1239741325e+01,   -1.2010918617e+01,   -2.5483144760e+01,   -2.4896713257e+01,
    8.0199998617e-01,   -1.1677559853e+01,   -1.2527563095e+01,   -2.5637266159e+01,   -2.4882324219e+01,
    8.0400002003e-01,   -1.1269789696e+01,   -1.2122715950e+01,   -2.4325504303e+01,   -2.3509340286e+01,
    8.0699998140e-01,   -9.1782045364e+00,   -9.9669561386e+00,   -2.0386680603e+01,   -1.9582489014e+01,
    8.0900001526e-01,   -6.7298617363e+00,   -7.4409584999e+00,   -1.6759014130e+01,   -1.6033275604e+01,
    8.1199997663e-01,   -1.5733671188e+00,   -2.1450052261e+00,   -1.0571866989e+01,   -1.0045046806e+01,
    8.1400001049e-01,    2.5014855862e+00,    2.0245110989e+00,   -6.3762435913e+00,   -6.0132064819e+00,
    8.1699997187e-01,    8.3118448257e+00,    7.9779043198e+00,   -3.5149833560e-01,   -2.4297435582e-01,
    8.1900000572e-01,    1.1043503761e+01,    1.0817216873e+01,    3.5013101101e+00,    3.4490814209e+00,
    8.2200002670e-01,    1.3002412796e+01,    1.2961034775e+01,    8.9462995529e+00,    8.6807346344e+00,
    8.2400000095e-01,    1.3229469299e+01,    1.3316524506e+01,    1.2082898140e+01,    1.1699662209e+01,
    8.2700002193e-01,    1.2398562431e+01,    1.2666598320e+01,    1.5593120575e+01,    1.5077679634e+01,
    8.2899999619e-01,    1.1056765556e+01,    1.1434786797e+01,    1.7120628357e+01,    1.6545074463e+01,
    8.3200001717e-01,    8.5129690170e+00,    9.0304975510e+00,    1.8438741684e+01,    1.7804628372e+01,
    8.3399999142e-01,    7.3141870499e+00,    7.8919210434e+00,    1.8845874786e+01,    1.8192163467e+01,
    8.3700001240e-01,    6.3711295128e+00,    6.9752006531e+00,    1.9028972626e+01,    1.8388763428e+01,
    8.3899998665e-01,    5.3630161285e+00,    5.9493613243e+00,    1.8853481293e+01,    1.8259895325e+01,
    8.4200000763e-01,    2.6445329189e+00,    3.1627588272e+00,    1.7495624542e+01,    1.7020006180e+01,
    8.4399998188e-01,    5.3026193380e-01,    9.8102623224e-01,    1.5442266464e+01,    1.5056575775e+01,
    8.4700000286e-01,   -1.5384520292e+00,   -1.2084705830e+00,    1.0574014664e+01,    1.0297111511e+01,
    8.4899997711e-01,   -1.6355347633e+00,   -1.3857221603e+00,    6.5522747040e+00,    6.3138718605e+00,
    8.5199999809e-01,   -9.0175712109e-01,   -7.3759198189e-01,    7.7211862803e-01,    5.4940289259e-01,
    8.5399997234e-01,   -3.9461436868e-01,   -2.6063680649e-01,   -2.0394995213e+00,   -2.2557373047e+00,
    8.5699999332e-01,    1.7947366238e+00,    1.8857067823e+00,   -4.0985326767e+00,   -4.2784261703e+00,
    8.5900002718e-01,    4.8717336655e+00,    4.9220156670e+00,   -4.0559668541e+00,   -4.1901278496e+00,
    8.6199998856e-01,    9.3999700546e+00,    9.4184494019e+00,   -1.8839876652e+00,   -1.9299581051e+00,
    8.6400002241e-01,    1.0357786179e+01,    1.0407524109e+01,    6.5774637461e-01,    6.7195403576e-01,
    8.6699998379e-01,    8.9768199921e+00,    9.1264791489e+00,    4.6090416908e+00,    4.7036819458e+00,
    8.6900001764e-01,    7.8333210945e+00,    8.0411376953e+00,    6.3214154243e+00,    6.4589471817e+00,
    8.7199997902e-01,    6.4079723358e+00,    6.6708736420e+00,    6.9190659523e+00,    7.0915846825e+00,
    8.7400001287e-01,    5.1696071625e+00,    5.4621877670e+00,    6.3632688522e+00,    6.5300230980e+00,
    8.7699997425e-01,    3.8859186172e+00,    4.2070674896e+00,    5.0762200356e+00,    5.1890096664e+00,
    8.7900000811e-01,    4.8223233223e+00,    5.1270432472e+00,    4.4696722031e+00,    4.5320277214e+00,
    8.8200002909e-01,    9.9020528793e+00,    1.0105511665e+01,    4.5557799339e+00,    4.5586266518e+00,
    8.8400000334e-01,    1.4536602020e+01,    1.4642729759e+01,    5.4091606140e+00,    5.3974452019e+00,
    8.8700002432e-01,    1.9996467590e+01,    1.9986249924e+01,    7.6818385124e+00,    7.6798748970e+00,
    8.8899999857e-01,    2.1399362564e+01,    2.1368015289e+01,    9.4758148193e+00,    9.4814615250e+00,
    8.9200001955e-01,    1.9800699234e+01,    1.9849924088e+01,    1.1897283554e+01,    1.1874592781e+01,
    8.9399999380e-01,    1.6145309448e+01,    1.6328113556e+01,    1.3116563797e+01,    1.3031149864e+01,
    8.9700001478e-01,    7.2855286598e+00,    7.7506799698e+00,    1.4176655769e+01,    1.3940255165e+01,
    8.9899998903e-01,    8.5401803255e-01,    1.4991275072e+00,    1.4145759583e+01,    1.3796880722e+01,
    9.0200001001e-01,   -5.5526628494e+00,   -4.7778139114e+00,    1.2467093468e+01,    1.1988754272e+01,
    9.0399998426e-01,   -6.5686826706e+00,   -5.8393526077e+00,    1.0234945297e+01,    9.7238969803e+00,
    9.0700000525e-01,   -4.8281388283e+00,   -4.3343172073e+00,    5.9152660370e+00,    5.4585127831e+00,
    9.0899997950e-01,   -3.5180592537e+00,   -3.2403395176e+00,    3.0297214985e+00,    2.6785671711e+00,
    9.1200000048e-01,   -4.4062485695e+00,   -4.4508881569e+00,   -3.1179022789e-01,   -4.1279381514e-01,
    9.1399997473e-01,   -8.0161008835e+00,   -8.2353448868e+00,   -1.5198748112e+00,   -1.4072463512e+00,
    9.1699999571e-01,   -1.7835615158e+01,   -1.8226751328e+01,   -1.9652702808e+00,   -1.5088847876e+00,
    9.1900002956e-01,   -2.5827615738e+01,   -2.6283311844e+01,   -1.9594908953e+00,   -1.2956749201e+00,
    9.2199999094e-01,   -3.6863861084e+01,   -3.7372634888e+01,   -2.8181405067e+00,   -1.9418061972e+00,
    9.2400002480e-01,   -4.1925354004e+01,   -4.2459903717e+01,   -4.6786632538e+00,   -3.7555980682e+00,
    9.2699998617e-01,   -4.2738555908e+01,   -4.3351409912e+01,   -1.0334850311e+01,   -9.4975080490e+00,
    9.2900002003e-01,   -3.6656711578e+01,   -3.7388195038e+01,   -1.6166698456e+01,   -1.5471576691e+01,
    9.3199998140e-01,   -1.8612897873e+01,   -1.9608800888e+01,   -2.6306444168e+01,   -2.5881273270e+01,
    9.3400001526e-01,   -4.4880957603e+00,   -5.6504602432e+00,   -3.1897266388e+01,   -3.1637994766e+01,
    9.3699997663e-01,    1.2528352737e+01,    1.1260322571e+01,   -3.4970302582e+01,   -3.4867038727e+01,
    9.3900001049e-01,    1.9132719040e+01,    1.7922269821e+01,   -3.2427932739e+01,   -3.2348632812e+01,
    9.4199997187e-01,    2.2579708099e+01,    2.1622625351e+01,   -2.2192375183e+01,   -2.2044574738e+01,
    9.4400000572e-01,    2.2433912277e+01,    2.1712633133e+01,   -1.2426718712e+01,   -1.2195560455e+01,
    9.4700002670e-01,    2.1822196960e+01,    2.1473077774e+01,    3.4555699825e+00,    3.7975311279e+00,
    9.4900000095e-01,    2.2034366608e+01,    2.1909893036e+01,    1.3161127090e+01,    1.3538099289e+01,
    9.5200002193e-01,    2.4635980606e+01,    2.4747426987e+01,    2.4016788483e+01,    2.4375251770e+01,
    9.5399999619e-01,    2.8304227829e+01,    2.8477458954e+01,    2.7911874771e+01,    2.8221023560e+01,
    9.5700001717e-01,    3.5545349121e+01,    3.5676765442e+01,    2.8576221466e+01,    2.8783721924e+01,
    9.5899999142e-01,    4.0277622223e+01,    4.0325672150e+01,    2.6107980728e+01,    2.6239439011e+01,
    9.6200001240e-01,    4.5302066803e+01,    4.5217060089e+01,    1.9732702255e+01,    1.9745380402e+01,
    9.6399998665e-01,    4.6528564453e+01,    4.6388755798e+01,    1.4911234856e+01,    1.4843777657e+01,
    9.6700000763e-01,    4.4881420135e+01,    4.4748878479e+01,    8.8156576157e+00,    8.6319198608e+00,
    9.6899998188e-01,    4.1740112305e+01,    4.1674854279e+01,    6.4686007500e+00,    6.2163677216e+00,
    9.7200000286e-01,    3.5037021637e+01,    3.5140033722e+01,    6.4165091515e+00,    6.0890889168e+00,
    9.7399997711e-01,    2.9917417526e+01,    3.0152784348e+01,    8.6962289810e+00,    8.3439531326e+00,
    9.7699999809e-01,    2.1997903824e+01,    2.2416955948e+01,    1.4539226532e+01,    1.4195566177e+01,
    9.7899997234e-01,    1.6596677780e+01,    1.7103462219e+01,    1.8951570511e+01,    1.8650560379e+01,
    9.8199999332e-01,    9.0313243866e+00,    9.5660495758e+00,    2.3958589554e+01,    2.3786670685e+01,
    9.8400002718e-01,    4.8665814400e+00,    5.3307642937e+00,    2.4938554764e+01,    2.4893955231e+01,
    9.8699998856e-01,   -6.9351278245e-02,    1.7187908292e-01,    2.2002574921e+01,    2.2187292099e+01,
    9.8900002241e-01,   -2.9268324375e+00,   -2.8779025078e+00,    1.7491539001e+01,    1.7833562851e+01,
    9.9199998379e-01,   -6.6015615463e+00,   -6.8488826752e+00,    8.7226238251e+00,    9.2748622894e+00,
    9.9400001764e-01,   -8.2026081085e+00,   -8.6269674301e+00,    3.0791122913e+00,    3.7414908409e+00,
    9.9699997902e-01,   -9.7890729904e+00,   -1.0387863159e+01,   -2.3276293278e+00,   -1.5658061504e+00,
    9.9900001287e-01,   -1.0598267555e+01,   -1.1229781151e+01,   -2.8455443382e+00,   -2.0678303242e+00,
    1.0019999743e+00,   -1.0892925262e+01,   -1.1463044167e+01,    8.3322191238e-01,    1.5632905960e+00,
    1.0039999485e+00,   -1.0122605324e+01,   -1.0601101875e+01,    5.1689701080e+00,    5.8244147301e+00,
    1.0069999695e+00,   -8.0234518051e+00,   -8.3095617294e+00,    1.1925273895e+01,    1.2401872635e+01,
    1.0089999437e+00,   -6.5159659386e+00,   -6.6436104774e+00,    1.5111659050e+01,    1.5420399666e+01,
    1.0119999647e+00,   -3.7923245430e+00,   -3.6784055233e+00,    1.6216337204e+01,    1.6220916748e+01,
    1.0140000582e+00,   -9.0267145634e-01,   -6.6279053688e-01,    1.4278993607e+01,    1.4075093269e+01,
    1.0169999599e+00,    6.1812076569e+00,    6.5024290085e+00,    8.6839056015e+00,    8.2273674011e+00,
    1.0190000534e+00,    1.2240214348e+01,    1.2546785355e+01,    4.9176611900e+00,    4.3668866158e+00,
    1.0219999552e+00,    1.9314336777e+01,    1.9593805313e+01,    2.7067022324e+00,    2.1328737736e+00,
    1.0240000486e+00,    1.9504745483e+01,    1.9839181900e+01,    4.9294672012e+00,    4.3999419212e+00,
    1.0269999504e+00,    1.1305151939e+01,    1.1856673241e+01,    1.3190498352e+01,    1.2783694267e+01,
    1.0290000439e+00,    2.0728619099e+00,    2.7954046726e+00,    1.9786949158e+01,    1.9488525391e+01,
    1.0319999456e+00,   -1.1507567406e+01,   -1.0647069931e+01,    2.6214159012e+01,    2.6091911316e+01,
    1.0340000391e+00,   -1.7109483719e+01,   -1.6295803070e+01,    2.5754922867e+01,    2.5724843979e+01,
    1.0369999409e+00,   -1.7649396896e+01,   -1.7105812073e+01,    1.6935478210e+01,    1.6939855576e+01,
    1.0390000343e+00,   -1.3336989403e+01,   -1.3046288490e+01,    7.0127220154e+00,    6.9504323006e+00,
    1.0420000553e+00,   -4.2737717628e+00,   -4.3276519775e+00,   -9.3395538330e+00,   -9.6040449142e+00,
    1.0440000296e+00,    8.7858960032e-03,   -1.8150053918e-01,   -1.8145097733e+01,   -1.8553640366e+01,
    1.0470000505e+00,   -7.2215759754e-01,   -9.3632692099e-01,   -2.4538341522e+01,   -2.5051633835e+01,
    1.0490000248e+00,   -6.5451679230e+00,   -6.6876287460e+00,   -2.3803783417e+01,   -2.4254508972e+01,
    1.0520000458e+00,   -2.0181089401e+01,   -2.0198499680e+01,   -1.7596050262e+01,   -1.7742601395e+01,
    1.0540000200e+00,   -2.9257898331e+01,   -2.9246763229e+01,   -1.2691586494e+01,   -1.2546772957e+01,
    1.0570000410e+00,   -3.7677772522e+01,   -3.7768264771e+01,   -8.5246667862e+00,   -7.9487919807e+00,
