acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    5.3399997950e-01,    2.4320239258e+03,    2.3279328613e+03,    3.7557482910e+03,    3.5844248047e+03,
    5.3700000048e-01,    3.0276281738e+03,    2.8839270020e+03,    3.8064934082e+03,    3.6237302246e+03,
    5.3899997473e-01,    2.7758925781e+03,    2.6078625488e+03,    3.0837180176e+03,    2.9057883301e+03,
    5.4199999571e-01,    1.8413348389e+03,    1.6702639160e+03,    1.6968455811e+03,    1.5473005371e+03,
    5.4400002956e-01,    9.5141375732e+02,    7.9600872803e+02,    6.0826049805e+02,    4.9358190918e+02,
    5.4699999094e-01,    7.2332250977e+02,    6.0339141846e+02,    6.2853979492e+02,    5.4337097168e+02,
    5.4900002480e-01,    1.1614470215e+03,    1.0932818604e+03,    1.5348863525e+03,    1.4791123047e+03,
    5.5199998617e-01,    1.8469147949e+03,    1.8437534180e+03,    2.5848188477e+03,    2.5694328613e+03,
    5.5400002003e-01,    2.2222634277e+03,    2.2875397949e+03,    3.1055854492e+03,    3.1396999512e+03,
    5.5699998140e-01,    1.9094095459e+03,    2.0338228760e+03,    2.7845893555e+03,    2.8640227051e+03,
    5.5900001526e-01,    9.7107855225e+02,    1.1352935791e+03,    1.7307454834e+03,    1.8423568115e+03,
    5.6199997663e-01,   -3.0156112671e+02,   -1.2568341064e+02,    1.5958396912e+02,    2.8759265137e+02,
    5.6400001049e-01,   -1.4433632812e+03,   -1.2807248535e+03,   -1.4584294434e+03,   -1.3256962891e+03,
    5.6699997187e-01,   -2.0696577148e+03,   -1.9450192871e+03,   -2.5527963867e+03,   -2.4336186523e+03,
    5.6900000572e-01,   -2.1161193848e+03,   -2.0440207520e+03,   -2.9230781250e+03,   -2.8328984375e+03,
    5.7200002670e-01,   -1.6772585449e+03,   -1.6614692383e+03,   -2.6675791016e+03,   -2.6118718262e+03,
    5.7400000095e-01,   -1.0850067139e+03,   -1.1144337158e+03,   -2.2586298828e+03,   -2.2250251465e+03,
    5.7700002193e-01,   -5.9740386963e+02,   -6.4665856934e+02,   -2.0142659912e+03,   -1.9772393799e+03,
